Region;Country;Latitude;Longitude;Date;Confirmed;Deaths
;Angola;-11.2027;17.8739;3/24/20;3;0
;Slovenia;46.1512;14.9955;4/3/20;934;20
;Chad;15.4542;18.7322;1/31/20;0;0
;Greece;39.0742;21.8243;3/28/20;1061;32
;Ghana;7.9465;-1.0232;3/27/20;137;4
;Guinea-Bissau;11.8037;-15.1804;2/20/20;0;0
;Gambia;13.4432;-15.3101;2/3/20;0;0
;Philippines;13;122;2/26/20;3;1
;Barbados;13.1939;-59.5432;1/22/20;0;0
;Antigua and Barbuda;17.0608;-61.7964;4/6/20;15;0
;Suriname;3.9193;-56.0278;2/18/20;0;0
;Benin;9.3077;2.3158;4/6/20;26;1
;Morocco;31.7917;-7.0926;2/21/20;0;0
;Philippines;13;122;2/7/20;3;1
;Greece;39.0742;21.8243;3/16/20;331;4
;Fiji;-17.7134;178.065;2/25/20;0;0
Yukon;Canada;64.2823;-135;3/11/20;0;0
;Ghana;7.9465;-1.0232;2/4/20;0;0
;South Sudan;6.877;31.307;3/22/20;0;0
;Cyprus;35.1264;33.4299;4/2/20;356;10
;Equatorial Guinea;1.5;10;3/28/20;12;0
;Guinea-Bissau;11.8037;-15.1804;2/19/20;0;0
;Bahamas;25.0343;-77.3963;1/31/20;0;0
;Sweden;63;16;3/22/20;1934;21
;Syria;34.802075;38.996815;3/18/20;0;0
;Congo (Kinshasa);-4.0383;21.7587;4/2/20;134;13
;Algeria;28.0339;1.6596;1/28/20;0;0
;Syria;34.802075;38.996815;3/31/20;10;2
;Congo (Kinshasa);-4.0383;21.7587;3/24/20;45;2
;Estonia;58.5953;25.0136;1/25/20;0;0
;Guyana;5;-58.75;2/7/20;0;0
;Chad;15.4542;18.7322;2/28/20;0;0
;Niger;17.6078;8.0817;2/8/20;0;0
;Morocco;31.7917;-7.0926;3/31/20;617;36
;Romania;45.9432;24.9668;3/16/20;158;0
;Fiji;-17.7134;178.065;2/13/20;0;0
;Maldives;3.2028;73.2207;3/24/20;13;0
;Ukraine;48.3794;31.1656;3/27/20;310;5
;Somalia;5.1521;46.1996;2/6/20;0;0
;Qatar;25.3548;51.1839;3/4/20;8;0
;Burma;21.9162;95.956;2/29/20;0;0
;Belgium;50.8333;4;2/1/20;0;0
;Russia;60;90;2/22/20;2;0
;Uzbekistan;41.3775;64.5853;3/13/20;0;0
Yukon;Canada;64.2823;-135;3/23/20;0;1
;South Sudan;6.877;31.307;3/10/20;0;0
;Equatorial Guinea;1.5;10;3/16/20;1;0
;Mexico;23.6345;-102.5528;2/20/20;0;0
;Congo (Kinshasa);-4.0383;21.7587;2/14/20;0;0
;Western Sahara;24.2155;-12.8858;4/3/20;0;0
;Cote d'Ivoire;7.54;-5.5471;3/6/20;0;0
;Malawi;-13.254308;34.301525;2/22/20;0;0
;San Marino;43.9424;12.4578;2/12/20;0;0
;Saint Lucia;13.9094;-60.9789;3/30/20;9;0
;Brazil;-14.235;-51.9253;2/17/20;0;0
;Finland;64;26;3/7/20;15;0
;Kazakhstan;48.0196;66.9237;3/8/20;0;0
;Liberia;6.4281;-9.4295;2/28/20;0;0
;Namibia;-22.9576;18.4904;2/28/20;0;0
;Belarus;53.7098;27.9534;2/10/20;0;0
;Liechtenstein;47.14;9.55;2/27/20;0;0
;Czechia;49.8175;15.473;1/26/20;0;0
;Bangladesh;23.685;90.3563;4/3/20;61;6
;Namibia;-22.9576;18.4904;2/16/20;0;0
;Russia;60;90;3/1/20;2;0
;Luxembourg;49.8153;6.1296;1/28/20;0;0
;Zimbabwe;-20;30;2/23/20;0;0
;Kosovo;42.602636;20.902977;4/4/20;135;1
"Bonaire; Sint Eustatius and Saba";Netherlands;12.1784;3/18/20;0;0
;Austria;47.5162;14.5501;2/8/20;0;0
;Japan;36;138;2/14/20;29;1
;Sao Tome and Principe;0.18636;6.613081;2/27/20;0;0
;"Korea; South";36;4/6/20;10237;183
;Luxembourg;49.8153;6.1296;3/26/20;1453;9
;Congo (Kinshasa);-4.0383;21.7587;2/26/20;0;0
;Luxembourg;49.8153;6.1296;3/6/20;2;0
;Uruguay;-32.5228;-55.7658;4/2/20;350;4
;South Africa;-30.5595;22.9375;1/28/20;0;0
;Croatia;45.1;15.2;2/4/20;0;0
;Liberia;6.4281;-9.4295;2/16/20;0;0
;Poland;51.9194;19.1451;3/5/20;1;0
;Belarus;53.7098;27.9534;2/22/20;0;0
"Bonaire; Sint Eustatius and Saba";Netherlands;12.1784;3/31/20;0;0
;Trinidad and Tobago;10.6918;-61.2225;4/7/20;107;8
;Sao Tome and Principe;0.18636;6.613081;2/15/20;0;0
;Mali;17.570692;-3.996166;1/22/20;0;0
;Dominica;15.415;-61.371;3/14/20;0;0
;Ukraine;48.3794;31.1656;4/6/20;1319;38
;Cambodia;11.55;104.9167;2/28/20;1;0
;Montenegro;42.5;19.3;4/6/20;233;2
;Togo;8.6195;0.8248;3/28/20;25;1
;Diamond Princess;0;0;1/28/20;0;0
;San Marino;43.9424;12.4578;2/24/20;0;0
;Brunei;4.5353;114.7277;3/6/20;0;0
;Serbia;44.0165;21.0059;2/7/20;0;0
;Azerbaijan;40.1431;47.5769;2/4/20;0;0
"Bonaire; Sint Eustatius and Saba";Netherlands;12.1784;4/4/20;2;0
;Peru;-9.19;-75.0152;3/17/20;117;0
;Denmark;56.2639;9.5018;3/1/20;4;0
;Ecuador;-1.8312;-78.1834;3/22/20;789;14
;Thailand;15;101;2/23/20;35;0
;Zambia;-15.4167;28.2833;3/15/20;0;0
;Saudi Arabia;24;45;2/8/20;0;0
;Egypt;26;30;4/6/20;1322;85
;Uruguay;-32.5228;-55.7658;3/29/20;304;1
;Chad;15.4542;18.7322;2/16/20;0;0
;Liechtenstein;47.14;9.55;2/15/20;0;0
;Taiwan*;23.7;121;4/6/20;373;5
;Mali;17.570692;-3.996166;3/8/20;0;0
Zhejiang;China;29.1832;120.0934;2/4/20;829;0
;Togo;8.6195;0.8248;4/8/20;70;3
;Luxembourg;49.8153;6.1296;3/14/20;51;1
;Romania;45.9432;24.9668;3/28/20;1452;37
;San Marino;43.9424;12.4578;4/2/20;245;30
;Finland;64;26;3/18/20;336;0
;Hungary;47.1625;19.5033;4/6/20;744;38
;Zimbabwe;-20;30;2/11/20;0;0
;Brazil;-14.235;-51.9253;2/29/20;2;0
;Austria;47.5162;14.5501;1/25/20;0;0
;Togo;8.6195;0.8248;3/16/20;1;0
;Uruguay;-32.5228;-55.7658;3/30/20;310;1
;El Salvador;13.7942;-88.8965;4/3/20;46;2
;Panama;8.538;-80.7821;3/24/20;345;6
Saint Pierre and Miquelon;France;46.8852;-56.3159;3/27/20;0;0
;Bangladesh;23.685;90.3563;3/24/20;39;4
;Chile;-35.6751;-71.543;2/25/20;0;0
;Algeria;28.0339;1.6596;3/14/20;37;3
;Mexico;23.6345;-102.5528;1/22/20;0;0
;Vietnam;16;108;2/1/20;6;0
;Mozambique;-18.665695;35.529562;3/8/20;0;0
;Zambia;-15.4167;28.2833;3/27/20;22;0
;Mexico;23.6345;-102.5528;4/1/20;1215;29
;Ghana;7.9465;-1.0232;2/29/20;0;0
;Kazakhstan;48.0196;66.9237;2/13/20;0;0
;Dominica;15.415;-61.371;3/26/20;11;0
;Germany;51;9;4/3/20;91159;1275
;Slovakia;48.669;19.699;2/7/20;0;0
;Chile;-35.6751;-71.543;2/13/20;0;0
;Iraq;33;44;3/1/20;19;0
;Algeria;28.0339;1.6596;3/26/20;367;25
;Indonesia;-0.7893;113.9213;3/21/20;450;38
;Ghana;7.9465;-1.0232;2/17/20;0;0
;Saint Lucia;13.9094;-60.9789;3/17/20;2;0
;Saint Vincent and the Grenadines;12.9843;-61.2872;1/25/20;0;0
;Armenia;40.0691;45.0382;2/5/20;0;0
;Kazakhstan;48.0196;66.9237;2/25/20;0;0
;Saint Kitts and Nevis;17.357822;-62.782998;1/28/20;0;0
;Holy See;41.9029;12.4534;3/20/20;1;0
;Guinea;9.9456;-9.6966;3/12/20;0;0
;Papua New Guinea;-6.315;143.9555;3/17/20;0;0
;Saint Vincent and the Grenadines;12.9843;-61.2872;2/7/20;0;0
;Turkey;38.9637;35.2433;3/18/20;98;1
;Austria;47.5162;14.5501;3/23/20;4474;21
;Armenia;40.0691;45.0382;3/18/20;84;0
;Andorra;42.5063;1.5218;2/4/20;0;0
;Ecuador;-1.8312;-78.1834;3/10/20;15;0
;Slovenia;46.1512;14.9955;1/24/20;0;0
;Burma;21.9162;95.956;3/27/20;8;0
;Namibia;-22.9576;18.4904;2/1/20;0;0
Saint Pierre and Miquelon;France;46.8852;-56.3159;3/15/20;0;0
;Burma;21.9162;95.956;3/15/20;0;0
;Central African Republic;6.6111;20.9394;2/21/20;0;0
;Holy See;41.9029;12.4534;3/7/20;1;0
;Maldives;3.2028;73.2207;4/6/20;19;0
;Finland;64;26;3/31/20;1418;17
;Gabon;-0.8037;11.6094;3/1/20;0;0
;Afghanistan;33;65;3/6/20;1;0
;Sudan;12.8628;30.2176;3/6/20;0;0
;Fiji;-17.7134;178.065;4/7/20;15;0
;Cote d'Ivoire;7.54;-5.5471;3/29/20;165;1
;Cote d'Ivoire;7.54;-5.5471;3/30/20;168;1
;New Zealand;-40.9006;174.886;2/19/20;0;0
;Tanzania;-6.369;34.8888;3/7/20;0;0
;Hungary;47.1625;19.5033;1/27/20;0;0
;Albania;41.1533;20.1683;1/25/20;0;0
;Iraq;33;44;3/10/20;71;7
;Vietnam;16;108;4/5/20;241;0
;Guinea-Bissau;11.8037;-15.1804;1/22/20;0;0
;Ethiopia;9.145;40.4897;1/28/20;0;0
;Saint Lucia;13.9094;-60.9789;3/29/20;9;0
;New Zealand;-40.9006;174.886;2/20/20;0;0
;Burma;21.9162;95.956;4/8/20;22;3
;Estonia;58.5953;25.0136;4/7/20;1149;21
;Lithuania;55.1694;23.8813;3/21/20;83;1
;Holy See;41.9029;12.4534;3/19/20;1;0
;Cambodia;11.55;104.9167;2/16/20;1;0
;Guinea;9.9456;-9.6966;3/24/20;4;0
;Uganda;1;32;2/6/20;0;0
;Cote d'Ivoire;7.54;-5.5471;3/17/20;5;0
;Bahamas;25.0343;-77.3963;2/8/20;0;0
;Germany;51;9;3/7/20;799;0
;Mozambique;-18.665695;35.529562;4/7/20;10;0
;Pakistan;30.3753;69.3451;2/5/20;0;0
;Sri Lanka;7;81;3/26/20;106;0
;Croatia;45.1;15.2;4/8/20;1343;19
;"Korea; South";36;2/13/20;28;0
;Burkina Faso;12.2383;-1.5616;2/18/20;0;0
;Switzerland;46.8182;8.2275;3/27/20;12928;231
;Sao Tome and Principe;0.18636;6.613081;3/3/20;0;0
;Haiti;18.9712;-72.2852;2/6/20;0;0
;Burundi;-3.3731;29.9189;3/8/20;0;0
;Spain;40;-4;3/9/20;1073;28
;Libya;26.3351;17.228331;1/25/20;0;0
;Madagascar;-18.7669;46.8691;2/14/20;0;0
Saint Pierre and Miquelon;France;46.8852;-56.3159;2/29/20;0;0
;Serbia;44.0165;21.0059;3/3/20;0;0
;Thailand;15;101;4/6/20;2220;26
;Belgium;50.8333;4;3/12/20;314;3
;Qatar;25.3548;51.1839;4/3/20;1075;3
;Bangladesh;23.685;90.3563;3/12/20;3;0
;Gambia;13.4432;-15.3101;1/25/20;0;0
Zhejiang;China;29.1832;120.0934;4/8/20;1266;6
;Antigua and Barbuda;17.0608;-61.7964;2/2/20;0;0
;Austria;47.5162;14.5501;3/11/20;246;0
;Botswana;-22.3285;24.6849;2/8/20;0;0
;Equatorial Guinea;1.5;10;3/4/20;0;0
;Panama;8.538;-80.7821;3/12/20;11;1
;Dominican Republic;18.7357;-70.1627;2/23/20;0;0
;Eritrea;15.1794;39.7823;1/25/20;0;0
;Gambia;13.4432;-15.3101;2/11/20;0;0
;Honduras;15.2;-86.2419;2/7/20;0;0
;Armenia;40.0691;45.0382;3/1/20;1;0
;Uganda;1;32;2/18/20;0;0
;Hungary;47.1625;19.5033;3/11/20;13;0
;Sri Lanka;7;81;2/16/20;1;0
;North Macedonia;41.6086;21.7453;4/4/20;483;17
;Switzerland;46.8182;8.2275;2/17/20;0;0
;"Korea; South";36;2/25/20;833;8
;Madagascar;-18.7669;46.8691;1/28/20;0;0
Saint Pierre and Miquelon;France;46.8852;-56.3159;2/17/20;0;0
;Barbados;13.1939;-59.5432;3/17/20;2;0
;Saint Lucia;13.9094;-60.9789;4/2/20;13;0
;Saudi Arabia;24;45;4/1/20;1720;16
;Germany;51;9;3/18/20;12327;28
;"Korea; South";36;3/11/20;7513;54
;Kazakhstan;48.0196;66.9237;4/4/20;531;5
;Liechtenstein;47.14;9.55;4/4/20;77;1
;Malaysia;2.5;112.5;3/21/20;1183;4
;Norway;60.472;8.4689;2/28/20;6;0
;Cuba;22;-80;4/3/20;269;6
;Italy;43;12;4/3/20;119827;14681
;Lebanon;33.8547;35.8623;3/6/20;22;0
;Dominican Republic;18.7357;-70.1627;2/11/20;0;0
;Guatemala;15.7835;-90.2308;1/29/20;0;0
;Papua New Guinea;-6.315;143.9555;3/29/20;1;0
;Dominica;15.415;-61.371;3/3/20;0;0
;Bangladesh;23.685;90.3563;3/4/20;0;0
;Cote d'Ivoire;7.54;-5.5471;2/7/20;0;0
;Sri Lanka;7;81;2/28/20;1;0
;Germany;51;9;3/31/20;71808;775
;Uganda;1;32;3/2/20;0;0
;Turkey;38.9637;35.2433;3/2/20;0;0
;Algeria;28.0339;1.6596;4/4/20;1251;130
;Honduras;15.2;-86.2419;1/22/20;0;0
;Japan;36;138;2/3/20;20;0
;Saint Kitts and Nevis;17.357822;-62.782998;3/26/20;2;0
;Hungary;47.1625;19.5033;2/13/20;0;0
;Barbados;13.1939;-59.5432;4/7/20;63;3
;Paraguay;-23.4425;-58.4438;3/12/20;5;0
;Timor-Leste;-8.874217;125.727539;2/3/20;0;0
;Norway;60.472;8.4689;1/31/20;0;0
;Guatemala;15.7835;-90.2308;1/30/20;0;0
;Slovenia;46.1512;14.9955;3/22/20;414;2
;Belize;13.1939;-59.5432;3/1/20;0;0
;Sao Tome and Principe;0.18636;6.613081;1/29/20;0;0
;Uganda;1;32;3/18/20;0;0
;Morocco;31.7917;-7.0926;2/1/20;0;0
;Papua New Guinea;-6.315;143.9555;3/30/20;1;0
;Singapore;1.2833;103.8333;3/2/20;108;0
;Iran;32;53;4/4/20;55743;3452
;Botswana;-22.3285;24.6849;3/4/20;0;0
;Switzerland;46.8182;8.2275;3/15/20;2200;14
;"Korea; South";36;3/23/20;8961;111
;Grenada;12.1165;-61.679;3/29/20;9;0
;Zimbabwe;-20;30;3/21/20;3;0
;Botswana;-22.3285;24.6849;1/27/20;0;0
;Papua New Guinea;-6.315;143.9555;2/19/20;0;0
;Uruguay;-32.5228;-55.7658;3/17/20;29;0
;Malawi;-13.254308;34.301525;2/10/20;0;0
;Thailand;15;101;2/11/20;33;0
;Serbia;44.0165;21.0059;2/27/20;0;0
;Gambia;13.4432;-15.3101;2/23/20;0;0
;Saint Kitts and Nevis;17.357822;-62.782998;3/14/20;0;0
;Mauritania;21.0079;10.9408;4/7/20;6;1
;Grenada;12.1165;-61.679;3/30/20;9;0
;Chile;-35.6751;-71.543;4/1/20;3031;16
;Hungary;47.1625;19.5033;3/23/20;167;7
;Japan;36;138;2/26/20;189;2
;Paraguay;-23.4425;-58.4438;3/24/20;27;2
;Papua New Guinea;-6.315;143.9555;2/20/20;0;0
;Slovenia;46.1512;14.9955;3/10/20;31;0
;Dominican Republic;18.7357;-70.1627;3/21/20;112;2
;Madagascar;-18.7669;46.8691;2/26/20;0;0
;Honduras;15.2;-86.2419;2/20/20;0;0
;Brunei;4.5353;114.7277;4/3/20;134;1
;Chad;15.4542;18.7322;4/5/20;9;0
;Mozambique;-18.665695;35.529562;3/29/20;8;0
;Russia;60;90;2/4/20;2;0
;Nepal;28.1667;84.25;3/7/20;1;0
;US;37.0902;-95.7129;3/17/20;6421;108
;Mozambique;-18.665695;35.529562;3/30/20;8;0
;Poland;51.9194;19.1451;1/29/20;0;0
;San Marino;43.9424;12.4578;3/6/20;21;1
;Eritrea;15.1794;39.7823;4/7/20;31;0
;Uganda;1;32;3/31/20;44;0
;Liberia;6.4281;-9.4295;3/16/20;1;0
;Saint Vincent and the Grenadines;12.9843;-61.2872;2/11/20;0;0
;Burkina Faso;12.2383;-1.5616;2/3/20;0;0
;Finland;64;26;4/4/20;1882;25
;Cabo Verde;16.5388;-23.0418;3/16/20;0;0
;Vietnam;16;108;3/8/20;30;0
;Algeria;28.0339;1.6596;2/14/20;0;0
;Argentina;-38.4161;-63.6167;4/4/20;1451;43
;US;37.0902;-95.7129;1/31/20;7;0
;Western Sahara;24.2155;-12.8858;3/26/20;0;0
;Poland;51.9194;19.1451;3/16/20;177;4
;Bhutan;27.5142;90.4336;3/28/20;3;0
;Saint Kitts and Nevis;17.357822;-62.782998;2/16/20;0;0
;Luxembourg;49.8153;6.1296;4/3/20;2612;31
;Niger;17.6078;8.0817;3/4/20;0;0
;US;37.0902;-95.7129;3/30/20;161831;2978
;Saint Vincent and the Grenadines;12.9843;-61.2872;3/4/20;0;0
;Cameroon;3.848;11.5021;1/26/20;0;0
;Monaco;43.7333;7.4167;3/13/20;2;0
;Morocco;31.7917;-7.0926;1/23/20;0;0
;Angola;-11.2027;17.8739;4/8/20;19;2
;Saint Vincent and the Grenadines;12.9843;-61.2872;2/23/20;0;0
;Mozambique;-18.665695;35.529562;3/17/20;0;0
;Denmark;56.2639;9.5018;4/8/20;5402;0
;Honduras;15.2;-86.2419;2/19/20;0;0
;Austria;47.5162;14.5501;3/5/20;41;0
;US;37.0902;-95.7129;3/29/20;140909;2467
;Netherlands;52.1326;5.2913;1/28/20;0;0
;Panama;8.538;-80.7821;2/9/20;0;0
;Suriname;3.9193;-56.0278;3/16/20;1;0
;Cabo Verde;16.5388;-23.0418;2/8/20;0;0
;Russia;60;90;1/24/20;0;0
;Norway;60.472;8.4689;3/5/20;87;0
;Netherlands;52.1326;5.2913;3/27/20;8603;0
;Kosovo;42.602636;20.902977;3/7/20;0;0
;Cote d'Ivoire;7.54;-5.5471;2/20/20;0;0
;Ecuador;-1.8312;-78.1834;2/22/20;0;0
;Guyana;5;-58.75;2/14/20;0;0
;Indonesia;-0.7893;113.9213;4/8/20;2956;240
;Israel;31;35;3/22/20;883;1
;Azerbaijan;40.1431;47.5769;3/1/20;3;0
;Azerbaijan;40.1431;47.5769;3/15/20;23;1
;Spain;40;-4;3/13/20;5232;133
;Colombia;4.5709;-74.2973;3/11/20;9;0
;Trinidad and Tobago;10.6918;-61.2225;2/16/20;0;0
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;2/17/20;0;0
;Sao Tome and Principe;0.18636;6.613081;3/25/20;0;0
;Central African Republic;6.6111;20.9394;3/21/20;3;0
;Argentina;-38.4161;-63.6167;3/27/20;589;13
;Maldives;3.2028;73.2207;2/26/20;0;0
;Oman;21;57;3/3/20;12;0
;Ukraine;48.3794;31.1656;1/30/20;0;0
;Italy;43;12;3/6/20;4636;197
;Brazil;-14.235;-51.9253;3/17/20;321;1
;Slovakia;48.669;19.699;3/14/20;44;0
;Cote d'Ivoire;7.54;-5.5471;2/19/20;0;0
;Sao Tome and Principe;0.18636;6.613081;3/13/20;0;0
;New Zealand;-40.9006;174.886;3/20/20;39;0
;India;21;78;2/7/20;3;0
;Tanzania;-6.369;34.8888;3/22/20;12;0
;Libya;26.3351;17.228331;2/23/20;0;0
;Peru;-9.19;-75.0152;4/5/20;2281;83
;Ireland;53.1424;-7.6921;2/21/20;0;0
;Mali;17.570692;-3.996166;4/4/20;41;3
;Azerbaijan;40.1431;47.5769;3/27/20;165;3
Western Australia;Australia;-31.9505;115.8605;3/10/20;6;0
;Vietnam;16;108;2/10/20;14;0
;Burkina Faso;12.2383;-1.5616;3/28/20;207;11
;Algeria;28.0339;1.6596;2/26/20;1;0
;Dominica;15.415;-61.371;2/6/20;0;0
;Netherlands;52.1326;5.2913;3/15/20;1135;0
;West Bank and Gaza;31.9522;35.2332;2/20/20;0;0
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;2/29/20;0;0
;Congo (Brazzaville);-4.0383;21.7587;1/27/20;0;0
;Niger;17.6078;8.0817;3/21/20;1;0
;Guyana;5;-58.75;2/26/20;0;0
;Haiti;18.9712;-72.2852;1/23/20;0;0
;West Bank and Gaza;31.9522;35.2332;4/4/20;217;1
;Ecuador;-1.8312;-78.1834;2/10/20;0;0
;Sao Tome and Principe;0.18636;6.613081;2/7/20;0;0
;Colombia;4.5709;-74.2973;3/23/20;277;3
;Congo (Kinshasa);-4.0383;21.7587;1/28/20;0;0
;Guyana;5;-58.75;3/3/20;0;0
;Spain;40;-4;3/25/20;49515;3647
;Argentina;-38.4161;-63.6167;3/15/20;45;2
;Chile;-35.6751;-71.543;3/4/20;1;0
;Sri Lanka;7;81;3/14/20;10;0
;Monaco;43.7333;7.4167;3/25/20;31;0
;Cabo Verde;16.5388;-23.0418;3/28/20;5;1
;Angola;-11.2027;17.8739;1/26/20;0;0
;Slovakia;48.669;19.699;3/26/20;226;0
;Libya;26.3351;17.228331;2/11/20;0;0
;Paraguay;-23.4425;-58.4438;4/1/20;69;3
;Fiji;-17.7134;178.065;2/3/20;0;0
;Western Sahara;24.2155;-12.8858;3/14/20;0;0
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;3/29/20;0;0
;New Zealand;-40.9006;174.886;3/19/20;28;0
;Croatia;45.1;15.2;3/1/20;7;0
;Saint Kitts and Nevis;17.357822;-62.782998;2/28/20;0;0
;Georgia;42.3154;43.3569;3/2/20;3;0
;North Macedonia;41.6086;21.7453;2/27/20;1;0
;Belize;13.1939;-59.5432;2/4/20;0;0
;Equatorial Guinea;1.5;10;1/31/20;0;0
;West Bank and Gaza;31.9522;35.2332;2/19/20;0;0
;Israel;31;35;1/23/20;0;0
Zhejiang;China;29.1832;120.0934;2/16/20;1167;6
;Bahrain;26.0275;50.55;2/10/20;0;0
;Guinea-Bissau;11.8037;-15.1804;3/17/20;0;0
;Belgium;50.8333;4;3/24/20;4269;122
;Jamaica;18.1096;-77.2975;3/20/20;16;1
;Cyprus;35.1264;33.4299;2/29/20;0;0
;Cameroon;3.848;11.5021;4/4/20;555;9
;Italy;43;12;1/23/20;0;0
;Mexico;23.6345;-102.5528;3/5/20;5;0
;Argentina;-38.4161;-63.6167;2/18/20;0;0
;Dominican Republic;18.7357;-70.1627;1/25/20;0;0
;North Macedonia;41.6086;21.7453;3/7/20;3;0
;Ecuador;-1.8312;-78.1834;2/7/20;0;0
;Denmark;56.2639;9.5018;1/28/20;0;0
;Somalia;5.1521;46.1996;3/24/20;1;0
;Benin;9.3077;2.3158;3/15/20;0;0
;Congo (Brazzaville);-4.0383;21.7587;3/26/20;4;0
;Jordan;31.24;36.51;3/9/20;1;0
;Somalia;5.1521;46.1996;3/12/20;0;0
;Ecuador;-1.8312;-78.1834;3/4/20;10;0
;MS Zaandam;0;0;3/27/20;0;0
;Paraguay;-23.4425;-58.4438;2/6/20;0;0
;Cabo Verde;16.5388;-23.0418;2/19/20;0;0
;Bahrain;26.0275;50.55;2/22/20;0;0
;Morocco;31.7917;-7.0926;3/8/20;2;0
;Benin;9.3077;2.3158;2/27/20;0;0
Zhejiang;China;29.1832;120.0934;2/28/20;1205;6
;Djibouti;11.8251;42.5903;2/17/20;0;0
;Philippines;13;122;3/3/20;3;1
;Tanzania;-6.369;34.8888;2/10/20;0;0
;Benin;9.3077;2.3158;2/15/20;0;0
;Ukraine;48.3794;31.1656;1/29/20;0;0
;Zambia;-15.4167;28.2833;3/7/20;0;0
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;3/30/20;0;0
;Kyrgyzstan;41.2044;74.7661;1/26/20;0;0
;Turkey;38.9637;35.2433;2/21/20;0;0
;Liechtenstein;47.14;9.55;3/7/20;1;0
;Bahamas;25.0343;-77.3963;3/5/20;0;0
;Cameroon;3.848;11.5021;3/7/20;1;0
;Diamond Princess;0;0;3/1/20;705;6
;MS Zaandam;0;0;3/15/20;0;0
;Bhutan;27.5142;90.4336;4/6/20;5;0
;Romania;45.9432;24.9668;4/1/20;2460;92
;Equatorial Guinea;1.5;10;2/18/20;0;0
;Venezuela;6.4238;-66.5897;2/22/20;0;0
;Cyprus;35.1264;33.4299;2/17/20;0;0
;Togo;8.6195;0.8248;3/1/20;0;0
Western Australia;Australia;-31.9505;115.8605;2/9/20;0;0
Zhejiang;China;29.1832;120.0934;3/16/20;1231;6
;Tanzania;-6.369;34.8888;2/22/20;0;0
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;2/9/20;0;0
;Uruguay;-32.5228;-55.7658;1/22/20;0;0
;Estonia;58.5953;25.0136;3/11/20;16;0
;Congo (Brazzaville);-4.0383;21.7587;3/14/20;0;0
;Jordan;31.24;36.51;2/1/20;0;0
;Burkina Faso;12.2383;-1.5616;3/16/20;15;0
;Cabo Verde;16.5388;-23.0418;4/1/20;6;1
;Barbados;13.1939;-59.5432;3/20/20;5;0
;Zambia;-15.4167;28.2833;1/30/20;0;0
;Central African Republic;6.6111;20.9394;3/4/20;0;0
;Haiti;18.9712;-72.2852;3/3/20;0;0
;Monaco;43.7333;7.4167;4/6/20;77;1
;Jamaica;18.1096;-77.2975;3/19/20;15;1
;Colombia;4.5709;-74.2973;4/7/20;1780;50
;Albania;41.1533;20.1683;3/8/20;0;0
;Seychelles;-4.6796;55.492;2/2/20;0;0
;Czechia;49.8175;15.473;2/24/20;0;0
;Burkina Faso;12.2383;-1.5616;4/7/20;384;19
;Namibia;-22.9576;18.4904;3/14/20;2;0
;Tanzania;-6.369;34.8888;3/10/20;0;0
;Uzbekistan;41.3775;64.5853;2/13/20;0;0
;South Africa;-30.5595;22.9375;3/7/20;1;0
;Estonia;58.5953;25.0136;3/23/20;352;0
;Saint Kitts and Nevis;17.357822;-62.782998;3/7/20;0;0
;Bhutan;27.5142;90.4336;3/16/20;1;0
;Brazil;-14.235;-51.9253;3/29/20;4256;136
;Bolivia;-16.2902;-63.5887;2/18/20;0;0
Yukon;Canada;64.2823;-135;2/7/20;0;0
Zhejiang;China;29.1832;120.0934;3/28/20;1251;6
;Sweden;63;16;1/24/20;0;0
;Peru;-9.19;-75.0152;2/19/20;0;0
;Maldives;3.2028;73.2207;2/14/20;0;0
;Cyprus;35.1264;33.4299;1/29/20;0;0
;Nicaragua;12.8654;-85.2072;3/15/20;0;0
;Venezuela;6.4238;-66.5897;2/10/20;0;0
;Senegal;14.4974;-14.4524;2/1/20;0;0
;Peru;-9.19;-75.0152;2/20/20;0;0
;South Sudan;6.877;31.307;2/2/20;0;0
;Suriname;3.9193;-56.0278;3/28/20;8;0
;Saint Lucia;13.9094;-60.9789;3/5/20;0;0
;Czechia;49.8175;15.473;2/12/20;0;0
;Senegal;14.4974;-14.4524;3/13/20;10;0
;Uzbekistan;41.3775;64.5853;2/25/20;0;0
;Cyprus;35.1264;33.4299;1/30/20;0;0
Yukon;Canada;64.2823;-135;2/23/20;0;0
;Benin;9.3077;2.3158;3/27/20;6;0
;Mauritania;21.0079;10.9408;2/3/20;0;0
;Ethiopia;9.145;40.4897;4/2/20;29;0
;Guinea-Bissau;11.8037;-15.1804;3/30/20;8;0
;Namibia;-22.9576;18.4904;3/26/20;8;0
;Honduras;15.2;-86.2419;3/4/20;0;0
;New Zealand;-40.9006;174.886;2/4/20;0;0
;Finland;64;26;1/23/20;0;0
;Brazil;-14.235;-51.9253;3/30/20;4579;159
;Sudan;12.8628;30.2176;4/2/20;8;2
;Eritrea;15.1794;39.7823;2/1/20;0;0
;Togo;8.6195;0.8248;2/18/20;0;0
;Nigeria;9.082;8.6753;4/4/20;214;4
